android-0116;com.selfcare.tatadocomo-04CAE01571CEEE3D8FC78321251941B61078E8096AC8BAE9647C42CBED79468A;com.billdesk.utils.i;javax.crypto.Cipher;AES;AES/{OFB, GCM, CTS, CTR, CFB, ECB, CBC};First parameter (with value "AES") should be any of AES/{OFB, GCM, CTS, CTR, CFB, ECB, CBC}

android-0116;com.selfcare.tatadocomo-04CAE01571CEEE3D8FC78321251941B61078E8096AC8BAE9647C42CBED79468A;com.billdesk.utils.i;javax.crypto.Cipher;AES;AES/{OFB, GCM, CTS, CTR, CFB, ECB, CBC};First parameter (with value "AES") should be any of AES/{OFB, GCM, CTS, CTR, CFB, ECB, CBC}

android-0116;com.selfcare.tatadocomo-04CAE01571CEEE3D8FC78321251941B61078E8096AC8BAE9647C42CBED79468A;com.billdesk.utils.i;javax.crypto.Cipher;AES;AES/{OFB, GCM, CTS, CTR, CFB, ECB, CBC};First parameter (with value "AES") should be any of AES/{OFB, GCM, CTS, CTR, CFB, ECB, CBC}

android-0116;com.selfcare.tatadocomo-04CAE01571CEEE3D8FC78321251941B61078E8096AC8BAE9647C42CBED79468A;com.billdesk.utils.i;javax.crypto.Cipher;AES;AES/{OFB, GCM, CTS, CTR, CFB, ECB, CBC};First parameter (with value "AES") should be any of AES/{OFB, GCM, CTS, CTR, CFB, ECB, CBC}

android-0116;com.selfcare.tatadocomo-04CAE01571CEEE3D8FC78321251941B61078E8096AC8BAE9647C42CBED79468A;com.billdesk.utils.i;javax.crypto.spec.PBEKeySpec;Third parameter;2000;Third parameter (with value 2000)Variable iterationCountmust be  at least 10000

android-0116;com.jonyups.poziomicagen-09BD8786A6F8F12287F1706F8E35BA222A3DCF9AFB76D64BE7E45EB83A6B1508;com.unity3d.player.UnityPlayer;java.security.MessageDigest;Third parameter;0;Third parameter (with value 0)Variable pre_lenmust be  greater than pre_off

android-0116;au.com.ozsale-0A0D2BA8EAF5E6E82AF133104C8B530801F2E275354490EA6104D5DD702D6209;com.google.android.gms.iid.zzc;java.security.Signature;SHA256withECDSA;{SHA1withRSA/ISO9796-2, RSASSA-PSS, SHA1withDSA, SHA256withDSA, NONEwithDSA, SHA256withRSA, DSA, SHA512withRSA, SHA384withRSA, MD5withRSA/ISO9796-2, SHA1withRSA, DSS, MD4withRSA, MD5withRSA, DSAwithSHA1};First parameter (with value "SHA256withECDSA") should be any of {SHA1withRSA/ISO9796-2, RSASSA-PSS, SHA1withDSA, SHA256withDSA, NONEwithDSA, SHA256withRSA, DSA, SHA512withRSA, SHA384withRSA, MD5withRSA/ISO9796-2, SHA1withRSA, DSS, MD4withRSA, MD5withRSA, DSAwithSHA1}

android-0116;com.jm.Mahjong-0349F196459FCB8EE732218A55CC62A8B752800EBA88E3BDE1324FA97288CD9E;com.unity3d.player.UnityPlayer;java.security.MessageDigest;Third parameter;0;Third parameter (with value 0)Variable pre_lenmust be  greater than pre_off

android-0116;jp.co.mozukuapp.upa-1221663778A355FA53E5B869CEEC83799E10DC1668F7A43336E4BCFB6B9453E8;com.unity3d.player.UnityPlayer;java.security.MessageDigest;Third parameter;0;Third parameter (with value 0)Variable pre_lenmust be  greater than pre_off

android-0116;jp.co.mozukuapp.upa-1221663778A355FA53E5B869CEEC83799E10DC1668F7A43336E4BCFB6B9453E8;com.google.android.gms.iid.zzc;java.security.Signature;SHA256withECDSA;{SHA1withRSA/ISO9796-2, RSASSA-PSS, SHA1withDSA, SHA256withDSA, NONEwithDSA, SHA256withRSA, DSA, SHA512withRSA, SHA384withRSA, MD5withRSA/ISO9796-2, SHA1withRSA, DSS, MD4withRSA, MD5withRSA, DSAwithSHA1};First parameter (with value "SHA256withECDSA") should be any of {SHA1withRSA/ISO9796-2, RSASSA-PSS, SHA1withDSA, SHA256withDSA, NONEwithDSA, SHA256withRSA, DSA, SHA512withRSA, SHA384withRSA, MD5withRSA/ISO9796-2, SHA1withRSA, DSS, MD4withRSA, MD5withRSA, DSAwithSHA1}

android-0116;com.bladeburning.racing.highway.offroad.hill.apps-100FF67A47C55D79B2F7871E091884440E841AD6A3D603856BCF55F765D62348;com.unity3d.player.UnityPlayer;java.security.MessageDigest;Third parameter;0;Third parameter (with value 0)Variable pre_lenmust be  greater than pre_off

android-0116;com.CubeTomato.CubeSniper-075D1A8751361B3A5C86D1E55BDF560D7705A1D3C02EAFEEE8DEA1E9C3AFB14A;com.unity3d.player.UnityPlayer;java.security.MessageDigest;Third parameter;0;Third parameter (with value 0)Variable pre_lenmust be  greater than pre_off

android-0116;com.pharaohsolutions.hungryvikings-06E9BE6915E8D2E339A629EAB4BC594A4ED87AF925200538F255ACAAF6301B1C;com.unity3d.player.UnityPlayer;java.security.MessageDigest;Third parameter;0;Third parameter (with value 0)Variable pre_lenmust be  greater than pre_off

android-0116;com.quvideo.xiaoying-0BFC13E0AF0E4DB7EA74588F6B2FD34BD84A34E1D78DDBA41A814105DC8042FA;com.adcolony.sdk.ca;javax.crypto.Cipher;AES;AES/{OFB, GCM, CTS, CTR, CFB, ECB, CBC};First parameter (with value "AES") should be any of AES/{OFB, GCM, CTS, CTR, CFB, ECB, CBC}

android-0116;com.quvideo.xiaoying-0BFC13E0AF0E4DB7EA74588F6B2FD34BD84A34E1D78DDBA41A814105DC8042FA;com.adcolony.sdk.ca;javax.crypto.Cipher;AES;AES/{OFB, GCM, CTS, CTR, CFB, ECB, CBC};First parameter (with value "AES") should be any of AES/{OFB, GCM, CTS, CTR, CFB, ECB, CBC}

android-0116;com.quvideo.xiaoying-0BFC13E0AF0E4DB7EA74588F6B2FD34BD84A34E1D78DDBA41A814105DC8042FA;com.adcolony.sdk.ca;javax.crypto.Cipher;AES;AES/{OFB, GCM, CTS, CTR, CFB, ECB, CBC};First parameter (with value "AES") should be any of AES/{OFB, GCM, CTS, CTR, CFB, ECB, CBC}

android-0116;com.quvideo.xiaoying-0BFC13E0AF0E4DB7EA74588F6B2FD34BD84A34E1D78DDBA41A814105DC8042FA;com.adcolony.sdk.ca;javax.crypto.Cipher;AES;AES/{OFB, GCM, CTS, CTR, CFB, ECB, CBC};First parameter (with value "AES") should be any of AES/{OFB, GCM, CTS, CTR, CFB, ECB, CBC}

android-0116;com.quvideo.xiaoying-0BFC13E0AF0E4DB7EA74588F6B2FD34BD84A34E1D78DDBA41A814105DC8042FA;com.adcolony.sdk.ca;javax.crypto.Cipher;AES;AES/{OFB, GCM, CTS, CTR, CFB, ECB, CBC};First parameter (with value "AES") should be any of AES/{OFB, GCM, CTS, CTR, CFB, ECB, CBC}

android-0116;com.quvideo.xiaoying-0BFC13E0AF0E4DB7EA74588F6B2FD34BD84A34E1D78DDBA41A814105DC8042FA;com.adcolony.sdk.ca;javax.crypto.Cipher;AES;AES/{OFB, GCM, CTS, CTR, CFB, ECB, CBC};First parameter (with value "AES") should be any of AES/{OFB, GCM, CTS, CTR, CFB, ECB, CBC}

android-0116;com.advgames.adventuresuperofkinghong-0A2B3F9613551146205FB5D7767C8BB65B412EFCB83ED19FB2C1DACF5E52502E;com.unity3d.player.UnityPlayer;java.security.MessageDigest;Third parameter;0;Third parameter (with value 0)Variable pre_lenmust be  greater than pre_off

android-0116;com.appsomniacs.da2-131C585D964423E80DC5B816A6C9D68A17953288536D0D24679B9BA8EA458FC6;com.amazon.device.ads.DebugProperties;javax.crypto.Cipher;RSA;{OAEPPadding, NoPadding, PKCS1Padding, OAEPwithSHA-256andMGF1Padding, OAEPwithSHA-1andMGF1Padding};First parameter (with value "RSA") should be any of {OAEPPadding, NoPadding, PKCS1Padding, OAEPwithSHA-256andMGF1Padding, OAEPwithSHA-1andMGF1Padding}

android-0116;com.appsomniacs.da2-131C585D964423E80DC5B816A6C9D68A17953288536D0D24679B9BA8EA458FC6;com.amazon.device.ads.DebugProperties;javax.crypto.Cipher;RSA;{OAEPPadding, NoPadding, PKCS1Padding, OAEPwithSHA-256andMGF1Padding, OAEPwithSHA-1andMGF1Padding};First parameter (with value "RSA") should be any of {OAEPPadding, NoPadding, PKCS1Padding, OAEPwithSHA-256andMGF1Padding, OAEPwithSHA-1andMGF1Padding}

android-0116;com.appsomniacs.da2-131C585D964423E80DC5B816A6C9D68A17953288536D0D24679B9BA8EA458FC6;com.amazon.ags.storage.EncryptionStringObfuscator;javax.crypto.SecretKeyFactory;DES;{PBEwithSHA1ANDRC2, PBEwithHmacSHA1, PBEwithSHAANDTWOFISH-CBC	, PBEwithSHAAND192BITAES-CBC-BC, DESede, PBEwithMD5AND128BITAES-CBC-OPENSSL, PBEwithSHAAND40BITRC4, PBEwithMD5ANDDES, PBEwithSHA256AND256BITAES-CBC-BC, PBEwithSHAAND2-KEYTRIPLEDES-CBC, PBEwithSHAAND40BITRC2-CBC, PBEwithSHAAND3-KEYTRIPLEDES-CBC, PBEwithMD5AND192BITAES-CBC-OPENSSL, PBEwithSHAAND256BITAES-CBC-BC, PBEwithSHA256AND192BITAES-CBC-BC, PBEwithMD5AND256BITAES-CBC-OPENSSL, PBEwithMD5ANDRC2, PBKDF2withHmacSHA1, PBEwithSHAAND128BITRC4, PBEwithSHA1ANDDES, PBEwithSHA256AND128BITAES-CBC-BC, PBEwithSHAAND128BITRC2-CBC, PBEwithSHAAND128BITAES-CBC-BC};First parameter (with value "DES") should be any of {PBEwithSHA1ANDRC2, PBEwithHmacSHA1, PBEwithSHAANDTWOFISH-CBC	, PBEwithSHAAND192BITAES-CBC-BC, DESede, PBEwithMD5AND128BITAES-CBC-OPENSSL, PBEwithSHAAND40BITRC4, PBEwithMD5ANDDES, PBEwithSHA256AND256BITAES-CBC-BC, PBEwithSHAAND2-KEYTRIPLEDES-CBC, PBEwithSHAAND40BITRC2-CBC, PBEwithSHAAND3-KEYTRIPLEDES-CBC, PBEwithMD5AND192BITAES-CBC-OPENSSL, PBEwithSHAAND256BITAES-CBC-BC, PBEwithSHA256AND192BITAES-CBC-BC, PBEwithMD5AND256BITAES-CBC-OPENSSL, PBEwithMD5ANDRC2, PBKDF2withHmacSHA1, PBEwithSHAAND128BITRC4, PBEwithSHA1ANDDES, PBEwithSHA256AND128BITAES-CBC-BC, PBEwithSHAAND128BITRC2-CBC, PBEwithSHAAND128BITAES-CBC-BC}

android-0116;com.appsomniacs.da2-131C585D964423E80DC5B816A6C9D68A17953288536D0D24679B9BA8EA458FC6;com.amazon.ags.storage.EncryptionStringObfuscator;javax.crypto.Cipher;DES;{ARC4, TDEA, AES, BLOWFISH, RC4, RSA, ARCFOUR, DESEDE};First parameter (with value "DES") should be any of {ARC4, TDEA, AES, BLOWFISH, RC4, RSA, ARCFOUR, DESEDE}

android-0116;com.appsomniacs.da2-131C585D964423E80DC5B816A6C9D68A17953288536D0D24679B9BA8EA458FC6;com.amazon.ags.storage.EncryptionStringObfuscator;javax.crypto.Cipher;DES;{ARC4, TDEA, AES, BLOWFISH, RC4, RSA, ARCFOUR, DESEDE};First parameter (with value "DES") should be any of {ARC4, TDEA, AES, BLOWFISH, RC4, RSA, ARCFOUR, DESEDE}

android-0116;com.simcoachgames.ghc-0E53BD424366109AA12918B419CFC97718C2F1DC0F6D59F2430A86B4295FFAC2;com.unity3d.player.UnityPlayer;java.security.MessageDigest;Third parameter;0;Third parameter (with value 0)Variable pre_lenmust be  greater than pre_off

android-0116;com.keeratipong.skineditor3dminecraft-0309CA09E96C0372F71626398E924F27C0CD448C22FB3E22A3DACDC96F788878;com.unity3d.player.UnityPlayer;java.security.MessageDigest;Third parameter;0;Third parameter (with value 0)Variable pre_lenmust be  greater than pre_off

android-0116;hk.com.velocitymobile.clubappdemo.android-11D1A8125F1FA495FBCC4FC37F2C7A1E96E424A06D46697983D6C64BE2361681;com.google.android.gms.iid.zzc;java.security.Signature;SHA256withECDSA;{SHA1withRSA/ISO9796-2, RSASSA-PSS, SHA1withDSA, SHA256withDSA, NONEwithDSA, SHA256withRSA, DSA, SHA512withRSA, SHA384withRSA, MD5withRSA/ISO9796-2, SHA1withRSA, DSS, MD4withRSA, MD5withRSA, DSAwithSHA1};First parameter (with value "SHA256withECDSA") should be any of {SHA1withRSA/ISO9796-2, RSASSA-PSS, SHA1withDSA, SHA256withDSA, NONEwithDSA, SHA256withRSA, DSA, SHA512withRSA, SHA384withRSA, MD5withRSA/ISO9796-2, SHA1withRSA, DSS, MD4withRSA, MD5withRSA, DSAwithSHA1}

android-0116;com.sinyee.babybus.magician-03996AFA04ED895B9A9DA68CF14FE6D00E0572FDCC149A6BB99A12EB153B7A06;com.babybus.helper.RSACodeHelper;java.security.KeyPairGenerator;First parameter;1024;First parameter (with value 1024) should be any of {2048, 4096}

android-0116;com.genesysstudio.j855.mor-12FFC994E0B39BF137BAD84905E7A801D126A42CDB91BF3452B0DCFF96CCC72E;com.unity3d.player.UnityPlayer;java.security.MessageDigest;Third parameter;0;Third parameter (with value 0)Variable pre_lenmust be  greater than pre_off

android-0116;com.mobileappsglobe.crazytaxi.driving.revolution-0B200D9F4A69BD9FA265A00A3B207F7D01AF0423F98AF0AF5AF554FB9D562418;com.unity3d.player.UnityPlayer;java.security.MessageDigest;Third parameter;0;Third parameter (with value 0)Variable pre_lenmust be  greater than pre_off

android-0116;com.impossible.tracks.real.race.games-1319315F743E322FB807FA4F8E1F9A508BF54EC072C2DAE3021E9F7AD460ECE9;com.unity3d.player.UnityPlayer;java.security.MessageDigest;Third parameter;0;Third parameter (with value 0)Variable pre_lenmust be  greater than pre_off

android-0116;com.ht.cycle.impossible.track-017D5FFC735050E3E35BAD061ADCA8469CF24A45A29F7834BEB5EC83F540283D;com.unity3d.player.UnityPlayer;java.security.MessageDigest;Third parameter;0;Third parameter (with value 0)Variable pre_lenmust be  greater than pre_off

android-0116;com.vr.subway.run-07F3A064FB62A6CA0139F1D8F107DEDC97421D3D1BE84DE7AB951EE2C70EF4AB;com.unity3d.player.UnityPlayer;java.security.MessageDigest;Third parameter;0;Third parameter (with value 0)Variable pre_lenmust be  greater than pre_off

android-0116;com.webappclouds.bloommorristown-07CA260C64779B5E953D8B2366F856A7B742F1C5C1FA0F93C35CFF0B03023261;com.paypal.android.sdk.ae;java.security.KeyStore;JKS;{BKS, PKCS12-DEF, BCPKCS12, PKCS12, BouncyCastle, AndroidCAStore};First parameter (with value "JKS") should be any of {BKS, PKCS12-DEF, BCPKCS12, PKCS12, BouncyCastle, AndroidCAStore}

android-0116;com.webappclouds.bloommorristown-07CA260C64779B5E953D8B2366F856A7B742F1C5C1FA0F93C35CFF0B03023261;com.paypal.android.sdk.x;javax.crypto.SecretKeyFactory;DES;{PBEwithSHA1ANDRC2, PBEwithHmacSHA1, PBEwithSHAANDTWOFISH-CBC	, PBEwithSHAAND192BITAES-CBC-BC, DESede, PBEwithMD5AND128BITAES-CBC-OPENSSL, PBEwithSHAAND40BITRC4, PBEwithMD5ANDDES, PBEwithSHA256AND256BITAES-CBC-BC, PBEwithSHAAND2-KEYTRIPLEDES-CBC, PBEwithSHAAND40BITRC2-CBC, PBEwithSHAAND3-KEYTRIPLEDES-CBC, PBEwithMD5AND192BITAES-CBC-OPENSSL, PBEwithSHAAND256BITAES-CBC-BC, PBEwithSHA256AND192BITAES-CBC-BC, PBEwithMD5AND256BITAES-CBC-OPENSSL, PBEwithMD5ANDRC2, PBKDF2withHmacSHA1, PBEwithSHAAND128BITRC4, PBEwithSHA1ANDDES, PBEwithSHA256AND128BITAES-CBC-BC, PBEwithSHAAND128BITRC2-CBC, PBEwithSHAAND128BITAES-CBC-BC};First parameter (with value "DES") should be any of {PBEwithSHA1ANDRC2, PBEwithHmacSHA1, PBEwithSHAANDTWOFISH-CBC	, PBEwithSHAAND192BITAES-CBC-BC, DESede, PBEwithMD5AND128BITAES-CBC-OPENSSL, PBEwithSHAAND40BITRC4, PBEwithMD5ANDDES, PBEwithSHA256AND256BITAES-CBC-BC, PBEwithSHAAND2-KEYTRIPLEDES-CBC, PBEwithSHAAND40BITRC2-CBC, PBEwithSHAAND3-KEYTRIPLEDES-CBC, PBEwithMD5AND192BITAES-CBC-OPENSSL, PBEwithSHAAND256BITAES-CBC-BC, PBEwithSHA256AND192BITAES-CBC-BC, PBEwithMD5AND256BITAES-CBC-OPENSSL, PBEwithMD5ANDRC2, PBKDF2withHmacSHA1, PBEwithSHAAND128BITRC4, PBEwithSHA1ANDDES, PBEwithSHA256AND128BITAES-CBC-BC, PBEwithSHAAND128BITRC2-CBC, PBEwithSHAAND128BITAES-CBC-BC}

android-0116;com.webappclouds.bloommorristown-07CA260C64779B5E953D8B2366F856A7B742F1C5C1FA0F93C35CFF0B03023261;com.paypal.android.sdk.x;javax.crypto.Cipher;DES;{ARC4, TDEA, AES, BLOWFISH, RC4, RSA, ARCFOUR, DESEDE};First parameter (with value "DES") should be any of {ARC4, TDEA, AES, BLOWFISH, RC4, RSA, ARCFOUR, DESEDE}

android-0116;com.rappidstudios.skyscraper-123EACAD920B094B5987509DA9B1EB6A28ABF035D8096B0C4EC58E95B543A105;com.unity3d.player.UnityPlayer;java.security.MessageDigest;Third parameter;0;Third parameter (with value 0)Variable pre_lenmust be  greater than pre_off

android-0116;com.suupnad.dragoon-0343FD90FB3A6A1032B7D4133278696D96FB59910542CADEB752ED69A29CDC4F;com.unity3d.player.UnityPlayer;java.security.MessageDigest;Third parameter;0;Third parameter (with value 0)Variable pre_lenmust be  greater than pre_off

android-0116;com.ESE.InterVar.Mastermind3D-03FDD65A777D547ACA6FAEA1CB7AF8677816298246BFAA7D960DD5D16ECCF1BA;com.unity3d.player.UnityPlayer;java.security.MessageDigest;Third parameter;0;Third parameter (with value 0)Variable pre_lenmust be  greater than pre_off

android-0116;com.CasualArena.Parchis-01182D1B758F8BAB71C97F33A4D8A633854ADBFC4C1DB41F0F81D0936DC73F68;com.unity3d.player.UnityPlayer;java.security.MessageDigest;Third parameter;0;Third parameter (with value 0)Variable pre_lenmust be  greater than pre_off

android-0116;com.migastone.app.app581c4e1118049-0D15754815DBD489B8D0FF8264A71F2A18A32D851F084C64F811EC0661EB3E55;com.google.android.gms.iid.zzc;java.security.Signature;SHA256withECDSA;{SHA1withRSA/ISO9796-2, RSASSA-PSS, SHA1withDSA, SHA256withDSA, NONEwithDSA, SHA256withRSA, DSA, SHA512withRSA, SHA384withRSA, MD5withRSA/ISO9796-2, SHA1withRSA, DSS, MD4withRSA, MD5withRSA, DSAwithSHA1};First parameter (with value "SHA256withECDSA") should be any of {SHA1withRSA/ISO9796-2, RSASSA-PSS, SHA1withDSA, SHA256withDSA, NONEwithDSA, SHA256withRSA, DSA, SHA512withRSA, SHA384withRSA, MD5withRSA/ISO9796-2, SHA1withRSA, DSS, MD4withRSA, MD5withRSA, DSAwithSHA1}

android-0116;com.archery.king.master.animal.hunter2017-07FBD7F2DCD268EBD57DC65C589D4A28EBC9C368503E6FF613A1903592D76243;com.unity3d.player.UnityPlayer;java.security.MessageDigest;Third parameter;0;Third parameter (with value 0)Variable pre_lenmust be  greater than pre_off

android-0116;com.holovit.effect-0E70DE8E394CC4400B36B5D3AB3883BA7F4ECF652AA6B5CCD466A3E4FE0DDC41;com.unity3d.player.UnityPlayer;java.security.MessageDigest;Third parameter;0;Third parameter (with value 0)Variable pre_lenmust be  greater than pre_off

android-0116;com.spreedinc.providers.digitalfirstmedia.lowellsunnews-030AF7FFAEB1BD99E083430A717BC4E7B88A9C22E8A285CA113ED3FB811F0F66;com.google.firebase.iid.zzf;java.security.Signature;SHA256withECDSA;{SHA1withRSA/ISO9796-2, RSASSA-PSS, SHA1withDSA, SHA256withDSA, NONEwithDSA, SHA256withRSA, DSA, SHA512withRSA, SHA384withRSA, MD5withRSA/ISO9796-2, SHA1withRSA, DSS, MD4withRSA, MD5withRSA, DSAwithSHA1};First parameter (with value "SHA256withECDSA") should be any of {SHA1withRSA/ISO9796-2, RSASSA-PSS, SHA1withDSA, SHA256withDSA, NONEwithDSA, SHA256withRSA, DSA, SHA512withRSA, SHA384withRSA, MD5withRSA/ISO9796-2, SHA1withRSA, DSS, MD4withRSA, MD5withRSA, DSAwithSHA1}

android-0116;com.gls.limousine.car.free-034AE9CAB4DB486B6FE75DF14ADE3E4FE7548B5B5DCC63B1A4FA5B92ED44C29F;com.unity3d.player.UnityPlayer;java.security.MessageDigest;Third parameter;0;Third parameter (with value 0)Variable pre_lenmust be  greater than pre_off

android-0116;com.ips.ExtremeRC.HelicopterFlight-074C09CA92AB64260336B0BE208C8DE7299C44ED881C258447C2CFDE51369BD9;com.amazon.device.ads.DebugProperties;javax.crypto.Cipher;RSA;{OAEPPadding, NoPadding, PKCS1Padding, OAEPwithSHA-256andMGF1Padding, OAEPwithSHA-1andMGF1Padding};First parameter (with value "RSA") should be any of {OAEPPadding, NoPadding, PKCS1Padding, OAEPwithSHA-256andMGF1Padding, OAEPwithSHA-1andMGF1Padding}

android-0116;com.ips.ExtremeRC.HelicopterFlight-074C09CA92AB64260336B0BE208C8DE7299C44ED881C258447C2CFDE51369BD9;com.amazon.device.ads.DebugProperties;javax.crypto.Cipher;RSA;{OAEPPadding, NoPadding, PKCS1Padding, OAEPwithSHA-256andMGF1Padding, OAEPwithSHA-1andMGF1Padding};First parameter (with value "RSA") should be any of {OAEPPadding, NoPadding, PKCS1Padding, OAEPwithSHA-256andMGF1Padding, OAEPwithSHA-1andMGF1Padding}

android-0116;com.ips.ExtremeRC.HelicopterFlight-074C09CA92AB64260336B0BE208C8DE7299C44ED881C258447C2CFDE51369BD9;com.unity3d.player.UnityPlayer;java.security.MessageDigest;Third parameter;0;Third parameter (with value 0)Variable pre_lenmust be  greater than pre_off

android-0116;com.infoland.town_planning_construction_industry-0BDE9AC8A96FEC2A4EB1B1A6E63618E1F73652967BDACF5783C70AA789A52D18;com.google.android.gms.iid.zzc;java.security.Signature;SHA256withECDSA;{SHA1withRSA/ISO9796-2, RSASSA-PSS, SHA1withDSA, SHA256withDSA, NONEwithDSA, SHA256withRSA, DSA, SHA512withRSA, SHA384withRSA, MD5withRSA/ISO9796-2, SHA1withRSA, DSS, MD4withRSA, MD5withRSA, DSAwithSHA1};First parameter (with value "SHA256withECDSA") should be any of {SHA1withRSA/ISO9796-2, RSASSA-PSS, SHA1withDSA, SHA256withDSA, NONEwithDSA, SHA256withRSA, DSA, SHA512withRSA, SHA384withRSA, MD5withRSA/ISO9796-2, SHA1withRSA, DSS, MD4withRSA, MD5withRSA, DSAwithSHA1}

android-0116;com.fmg.dices-03E536A83B411FF813E778BF14FBB3EF56BAE868C7F99D92055DB01C4B54DB66;com.unity3d.player.UnityPlayer;java.security.MessageDigest;Third parameter;0;Third parameter (with value 0)Variable pre_lenmust be  greater than pre_off

android-0116;com.shanghaiwindy.TankWar-06C2013379E6A203079A6C36C8EBEC4578B1D2416B5C51F48168BCA447BC1FE6;com.unity3d.player.UnityPlayer;java.security.MessageDigest;Third parameter;0;Third parameter (with value 0)Variable pre_lenmust be  greater than pre_off

android-0116;com.mola.playspace.android.parchis-0F79A9B0E80DF1CED6EEE6AE561AD3F6DF0CC63269CD7D1D969FF13FE2E30333;com.unity3d.player.UnityPlayer;java.security.MessageDigest;Third parameter;0;Third parameter (with value 0)Variable pre_lenmust be  greater than pre_off

android-0116;com.TreberTGames.SkipBox-04CE7C70F883327CE1645378F83724F24825DBDC28FF1E2829FE55B9D1ED5A97;com.unity3d.player.UnityPlayer;java.security.MessageDigest;Third parameter;0;Third parameter (with value 0)Variable pre_lenmust be  greater than pre_off

android-0116;com.st.luxury.suv.prado.offroad.car-0772E1F8ED4864E23BB33CC8B5654936F073D55129477E6493C52C59897FC370;com.unity3d.player.UnityPlayer;java.security.MessageDigest;Third parameter;0;Third parameter (with value 0)Variable pre_lenmust be  greater than pre_off

android-0116;com.helltap.postbrutal-0993A5EE83D64E8186D36EB13A8980D39806DF68711A6C919DBE03E6A64BF9E3;com.unity3d.player.UnityPlayer;java.security.MessageDigest;Third parameter;0;Third parameter (with value 0)Variable pre_lenmust be  greater than pre_off

